cluster_id,top_keywords,earliest_published,latest_published,article_count
11022,"sponge, baths, proper, storage, stretch, water, supplies, gauteng",2021-09-29T13:55:12.443Z,2021-09-29T13:55:12.443Z,1
11000,"chrissy teigen, pays, tribute, son, heartbreaking, post",2021-09-29T10:47:10.643Z,2021-09-29T10:47:10.643Z,1
11017,"progress, heineken, bid, klipdrift, savanna, maker, distell",2021-09-29T13:36:17.230Z,2021-09-29T13:36:17.230Z,1
11018,"joburg, joburg mayor, mpho moerane, mayor, anc, new, mmc, endorsed",2021-09-29T13:45:14.643Z,2021-10-03T08:26:45.600Z,5
10924,"credit, personal loans, credit cards, demand, climbs, sa, consumers, seek",2021-09-28T15:31:57.210Z,2021-10-03T16:29:21.647Z,2
1417,"relebogile mabotja, expecting, baby",2021-03-22T10:10:58.383Z,2021-03-22T10:10:58.383Z,1
10733,"gaining, popularity, drug, addicts, pietermaritzburg",2021-09-27T08:27:23.647Z,2021-09-27T08:27:23.647Z,1
10734,"global citizen live, billie eilish, coldplay, fugees, lend, voices, prepared, necessary",2021-09-27T08:37:22.580Z,2021-09-27T08:41:40.193Z,2
10829,"park, creates, safe, spaces",2021-09-28T04:00:44.307Z,2021-09-28T04:00:44.307Z,1
10950,"introducing, world",2021-09-29T04:06:31.190Z,2021-09-29T04:06:31.190Z,1
10807,"correctional services, lamola, appoints, samuel, thobakgale, acting, national, commissioner",2021-09-27T16:19:52.997Z,2021-09-27T16:19:52.997Z,1
10874,"clijsters, falls, short, taiwan, hsieh, ons jabeur, garbine muguruza, face",2021-09-28T09:38:43.510Z,2021-10-02T19:40:20.323Z,2
11019,"france, plans, extend, covid19, state, emergency, summer",2021-09-29T13:46:05.830Z,2021-09-29T13:46:05.830Z,1
10989,"egypt, forges, new, plan, restore, cairo, historic, heart",2021-09-29T09:01:19.340Z,2021-09-29T09:01:19.340Z,1
10765,"fathers, babies, child, home affairs, unmarried, register, mothers, involvement",2021-09-27T11:47:36.210Z,2021-10-02T23:42:04.080Z,4
10809,"english, county, cricket, club, apologise, explayer, racist, abuse",2021-09-27T16:39:35.457Z,2021-09-27T16:39:35.457Z,1
10901,"kgothatso montjane, wheelchair, tennis, star, big, win, athlete",2021-09-28T13:02:44.843Z,2021-09-28T13:02:44.843Z,1
6163,"neiman, marcus, joins, luxury, peers, pledging, furfree, early",2021-07-03T21:48:31.600Z,2021-07-03T21:48:31.600Z,1
10883,"pics, inside, lebo, sekgobela, surprise, 40th, birthday, party",2021-09-28T10:46:56.397Z,2021-09-28T10:46:56.397Z,1
10992,"lauren dickason, exclusive, lauren, read, understand, ivf, friend",2021-09-29T09:39:55.767Z,2021-09-29T09:39:55.767Z,1
10784,"wolk, liebenberg, stay, gtc, points, tables, debutant, takes",2021-09-27T13:04:33.343Z,2021-09-28T05:30:22.380Z,2
10764,"amusement park, 6yearold, girl, died, falling, ride, us, wearing",2021-09-27T11:37:04.613Z,2021-09-27T11:37:04.613Z,1
7068,"scrap, metal, sellers, pietermaritzburg, city, cleanup",2021-07-27T04:37:18.233Z,2021-07-27T04:37:18.233Z,1
10779,"kanye west, watch, netflix, shares, look, upcoming, docuseries",2021-09-27T12:51:16.763Z,2021-09-27T12:51:16.763Z,1
9640,"sca, rules, mkhwebane, bid, redeem, report, prospects, success",2021-09-13T16:12:52.563Z,2021-09-13T16:12:52.563Z,1
7071,letters,2021-07-27T04:52:48.483Z,2021-07-27T04:52:48.483Z,1
9644,"cristiano ronaldo, man, united, team, scared, eat, dessert, case",2021-09-13T16:52:31.213Z,2021-09-13T16:52:31.213Z,1
9743,"south korea, watch, fines, google, billion, blocking, android, rivals",2021-09-14T15:37:17.227Z,2021-09-14T15:37:17.227Z,1
6953,"covidpositive, man, boards, indonesia, flight, disguised, wife",2021-07-23T12:08:39.480Z,2021-07-23T12:08:39.480Z,1
9827,"france, stages, rare, national, tribute, film, icon, belmondo",2021-09-15T09:30:16.593Z,2021-09-15T09:30:16.593Z,1
1721,"homeland security, south africa, us, dept, saps, partnership, nets, sex",2021-03-27T16:26:21.210Z,2021-03-27T16:26:21.210Z,1
6356,"imperial, dubai, giant, buy, sa, deal, takeover, wants",2021-07-08T07:45:45.073Z,2021-07-29T10:01:50.523Z,4
6259,"prince charles, miriam makeba, dances, miriam, makeba",2021-07-06T12:18:29.310Z,2021-07-06T12:18:29.310Z,1
5335,"tour de france, stage, wins, pogacar, crash, dlamini, spectator, cavendish",2021-06-15T14:04:36.173Z,2021-07-27T05:02:14.480Z,44
8864,"september, 2021",2021-09-04T04:00:08.800Z,2021-09-04T04:00:08.800Z,1
9505,"french, champagne, makers, end, russia, boycott, despite, label",2021-09-12T08:00:50.403Z,2021-09-12T08:00:50.403Z,1
10298,"russian, art, trove, tortured, history, comes, paris, platonic",2021-09-21T07:14:42.553Z,2021-09-22T08:31:19.950Z,2
10210,"gallery, favourite, looks, royalty, soapie, awards",2021-09-20T12:30:52.220Z,2021-09-20T12:30:52.220Z,1
10395,"thusong, week, seeks, unite, communities",2021-09-22T04:08:00.350Z,2021-09-22T04:08:00.350Z,1
10289,"sex workers, vaccination",2021-09-21T05:54:15.530Z,2021-09-21T05:54:24.253Z,2
3125,"ghislaine maxwell, lawyer, black, eye, jail, sleepdeprived, needs, bail",2021-04-26T18:14:37.887Z,2021-05-22T15:41:56.463Z,4
10290,"puppet, planet, pop, festival",2021-09-21T05:55:43.170Z,2021-09-21T05:55:43.170Z,1
10333,"boat, donation, empowers",2021-09-21T11:53:29.220Z,2021-09-21T11:53:29.220Z,1
10335,"justin trudeau, canadian, prime, minister, projected, role, majority, government",2021-09-21T12:08:30.270Z,2021-09-21T12:08:30.270Z,1
3142,"best bakkie, end, single, problem, nissan, np300, reader",2021-04-27T08:15:32.450Z,2021-04-27T08:15:32.450Z,1
6787,"kate beckinsale, cosmetic surgery, vows, cosmetic, surgery, paralysing, face, kris jenner",2021-07-20T08:01:56.300Z,2021-07-27T02:49:22.807Z,2
3129,"mandy wiener, covid vaccine, vaccine nationalism, covid, vaccine, world, govt, aid",2021-04-27T03:06:34.550Z,2021-05-20T09:36:08.430Z,15
3389,"coal mining, mpumalanga, businessman, battles, new, illegal, case, mining",2021-05-02T14:07:29.233Z,2021-05-13T14:38:55.540Z,2
3103,"octopus, oscar, teacher, sa, unbelievable, south african, documentary, my octopus teacher",2021-04-26T07:55:47.440Z,2021-04-30T14:01:24.587Z,10
254,"prasa, execs, labour court, court ruling, update, appeal, ruling, like",2021-03-02T14:24:21.743Z,2021-03-19T14:50:16.687Z,6
4436,"scott disick, days, star, lisa, opens, romance, teenage, daughter",2021-05-25T14:22:21.433Z,2021-05-25T14:22:21.433Z,1
9066,"liverpool, keita, afe, coup, strands, guinea",2021-09-06T17:35:21.583Z,2021-09-06T17:35:21.583Z,1
7679,"business, sport, share, smarts",2021-08-11T04:25:39.670Z,2021-08-11T04:25:39.670Z,1
9018,"burglars, strike, joburg, clinics, computers, containing, patient, information",2021-09-06T11:41:50.750Z,2021-09-06T11:41:50.750Z,1
3124,"regina king, oscars, dress, took, hours, featured, thousands, swarovski",2021-04-26T16:47:41.723Z,2021-04-26T16:47:41.723Z,1
6556,"stress, reason, grey, hair, reversed",2021-07-14T02:31:30.530Z,2021-07-14T02:31:30.530Z,1
3226,"rodney berman, boxing, promotor, going, strong",2021-04-28T19:17:03.583Z,2021-04-28T19:17:03.583Z,1
4037,"need, know, titanium, dioxide, zinc, oxide, sunscreens",2021-05-17T04:15:36.863Z,2021-05-17T04:15:36.863Z,1
4557,"david butler, veteran, actor, dies",2021-05-27T14:19:05.110Z,2021-05-27T14:19:05.110Z,1
2059,"luxury, handbags, officially, assets, ultrarich, collecting, luxuries, rare",2021-04-03T22:38:16.257Z,2021-04-06T06:34:06.063Z,2
5304,"clover, factory, sa, cape town, large, hammer, north west, closes",2021-06-15T06:42:41.270Z,2021-06-27T13:02:48.807Z,4
8101,"fans, thought, destiny, child, reuniting",2021-08-20T09:03:24.267Z,2021-08-20T09:03:24.267Z,1
7956,"drowning, boys, near, mamelodi, investigation, finalised, end, july",2021-08-17T13:21:39.207Z,2021-08-18T04:07:33.927Z,2
888,"domestic workers, employers, claim, onthejob, injury, – and, register, pandemic",2021-03-11T04:00:47.160Z,2021-03-12T04:01:28.840Z,3
7141,"nuclear power plant, bill gates, small, us, town, hopes, billion, save",2021-07-28T12:31:44.987Z,2021-07-28T12:31:44.987Z,1
7036,"africrypt, tanzania, founder, vanuatu, passport, dubai, family, kidnapping",2021-07-26T10:52:20.300Z,2021-07-26T10:52:20.300Z,1
8012,"upl, fire, inventory, chemicals, destroyed, cornubia, warehouse",2021-08-18T13:23:47.953Z,2021-08-18T13:23:47.953Z,1
8741,"bus, crash, ksd, municipality, remembers, victims, kei cuttings, survivor",2021-09-02T07:02:09.230Z,2021-09-02T10:09:47.030Z,3
8050,"nominate, community, hero, win, competition",2021-08-19T08:56:29.810Z,2021-08-25T04:17:58.483Z,2
1018,"menzi ngubane, family, noxolo maqashalala, away, actor, lost, father, stroke",2021-03-13T19:11:31.050Z,2021-03-21T13:36:57.727Z,17
8914,"peanut, butter, brownies",2021-09-05T18:01:11.050Z,2021-09-05T18:01:11.050Z,1
7538,"shop, unknowingly, bought, fake, designer, handbag, spot, telltale",2021-08-06T11:36:57.243Z,2021-08-12T08:53:26.250Z,4
10703,"poetry, africa, shines, light, siphokazi, jonas, unmute, power",2021-09-27T05:33:20.460Z,2021-09-27T05:33:20.917Z,2
10694,"medication, pickup, points, fail, verulam, residents, kzn",2021-09-27T04:32:29.617Z,2021-09-27T04:32:29.617Z,1
10698,"blitzboks, maintain, great, scoring, form, springbok, sevens, ending",2021-09-27T04:41:22.130Z,2021-10-02T04:01:26.640Z,2
10795,"attack, nigerian, soldiers, repel, islamist, suffer, casualties, military",2021-09-27T14:00:32.767Z,2021-10-03T19:14:40.643Z,2
4360,"sa, diplomat, trashed, apartment, vienna, accused, causing, damage",2021-05-24T03:33:27.743Z,2021-05-24T03:33:27.743Z,1
10597,"time, carp, bass, fishing, kzn",2021-09-24T04:24:37.227Z,2021-09-24T04:24:37.227Z,1
6699,"kzn, pietermaritzburg, food, packages, necessities, residents, private, planes",2021-07-17T04:23:52.403Z,2021-07-23T14:57:58.097Z,6
6068,"modack, coaccused, bail, application, drags",2021-07-01T13:25:51.147Z,2021-07-01T13:25:51.147Z,1
4669,"zulu king, new, royal, divisions, deepen, letters, thank, buthelezi",2021-05-31T04:03:00.220Z,2021-06-08T17:52:55.753Z,6
8283,"it, scam, sabc, acting, boot, camp, posters, rounds",2021-08-26T09:21:30.427Z,2021-08-26T09:21:30.427Z,1
7496,"sidwell medupe, trade, industry, department, spokesperson, died",2021-08-05T10:53:59.737Z,2021-08-05T10:53:59.737Z,1
2919,"submarine, missing, indonesian, indonesia, navy, found, coast, bali",2021-04-21T13:22:45.470Z,2021-04-30T12:04:09.440Z,13
5718,"pele, hailed, championing, soccer, development",2021-06-24T09:24:35.560Z,2021-06-24T09:24:35.560Z,1
4507,"photos, wenzeni, uzuma, hundreds, gather, support, zuma, outside",2021-05-26T23:06:23.137Z,2021-05-26T23:06:23.137Z,1
1370,"apple, social media, team, working, remove, counterfeit, products, sites",2021-03-20T07:40:10.220Z,2021-04-01T14:15:38.487Z,3
9786,"early, diagnosis, save, young, life",2021-09-15T04:24:35.620Z,2021-09-15T04:24:35.620Z,1
6831,"state department, warns, americans, fly, uk, covid19, outbreak",2021-07-21T05:45:18.663Z,2021-07-21T05:45:18.663Z,1
9431,"adhd, symptoms, causes, diagnosing, treating, risk, factors",2021-09-10T10:32:53.317Z,2021-09-10T12:59:48.110Z,6
6578,"world rugby, applies, law, trial, globally, alan zondagh, new, world",2021-07-14T07:58:45.560Z,2021-07-16T11:45:26.250Z,2
3650,"enock mpianzi, settlement agreement, amicable, settlement, agreement, want, justice, served",2021-05-07T13:08:08.363Z,2021-05-07T13:08:08.363Z,1
9401,"viral video, us, woman, dubbed, antimask, karen, appears, fired",2021-09-10T06:12:39.253Z,2021-09-10T06:12:39.253Z,1
4182,"polyandry, marriage, monogamy, inherently, sexist, motsoaledi, it, official",2021-05-19T15:34:50.460Z,2021-06-04T12:53:36.753Z,8
7046,"chimamanda ngozi adichie, trans, uct, src, want, lecture, cancelled, transphobic",2021-07-26T13:48:06.087Z,2021-08-02T07:45:10.617Z,3
4492,"nhi, nhi bill, pharmacists, want, recognised, listed, separately, parliament",2021-05-26T14:29:40.803Z,2021-05-31T20:20:41.887Z,3
7378,"belarus, sanctions, missing, dissident, found, hanged, ukraine, park",2021-08-03T14:03:27.730Z,2021-08-11T08:15:12.353Z,3
7926,"people, post, newspapers, getting, bigger",2021-08-17T04:21:52.183Z,2021-08-17T04:21:52.183Z,1
2461,"wrap, psl, chiefs, premier league, chippa, champions league, west, relegation",2021-04-12T20:20:07.933Z,2021-06-10T15:17:28.620Z,16
3143,"lions, sa, british, irish, squad, saborn, boks, alun wyn jones",2021-04-27T08:17:33.050Z,2021-05-18T06:59:11.217Z,12
722,"premier league, man, liverpool, united, win, west ham, england, arsenal",2021-03-09T04:46:48.037Z,2021-06-01T17:08:47.243Z,74
5722,"justice denied, podcast, episode, years, man, rape, commit, freedom",2021-06-24T10:22:32.883Z,2021-06-24T10:23:36.827Z,5
6840,"album, trailer, new, watch, ninth, lizzo, returning, single",2021-07-21T09:01:24.500Z,2021-08-25T11:53:33.873Z,6
10833,"bashing, trash, conservation",2021-09-28T04:07:06.247Z,2021-09-28T04:07:06.247Z,1
1255,"local, filmmakers, netflix, partners, nfvf, fund, greenlight, create",2021-03-18T08:18:18.267Z,2021-03-23T13:07:56.747Z,2
5762,"covid19, healthcare workers, podcast, chronicles, clock, ticking, tsunami, hits",2021-06-24T14:11:01.090Z,2021-06-24T14:11:01.090Z,1
8212,"gavin hunt, reveals, little, known, recipe, historic, win, kamp",2021-08-24T19:42:57.733Z,2021-08-24T19:42:57.733Z,1
8119,"ever given, suez canal, successfully, passed, suez, canal, chance, good",2021-08-20T15:31:27.093Z,2021-08-20T15:31:27.093Z,1
2892,"youtuber, timothy, wilks, shot, dead, fake, robbery, prank",2021-04-21T05:13:17.950Z,2021-04-21T05:13:17.950Z,1
7458,"selena gomez, calls, good, fight, tasteless, joke, kidney, transplant",2021-08-04T14:19:02.920Z,2021-08-04T14:19:02.920Z,1
4738,"sexual assault, accused, knp, staffer, cared, work, sanparks, ceo",2021-06-01T11:20:41.887Z,2021-06-12T22:09:09.520Z,2
3420,"sanlam, pouring, money, moroccan, insurer, despite, writing, billions",2021-05-03T13:16:05.157Z,2021-05-03T13:16:05.157Z,1
1984,"watch, editors, table, ramaphosa, roll, 2nd, phase, vaccines",2021-04-01T10:48:47.663Z,2021-04-01T10:48:47.663Z,1
5591,"immunity, island, tribal, council, survivor sa, south africa, design, secrets",2021-06-22T04:18:53.653Z,2021-08-19T10:34:29.553Z,6
2095,"royal, drama, amaxhosa, kingdom",2021-04-05T14:12:52.403Z,2021-04-05T14:12:52.403Z,1
11101,"want, nismo, convert, nissan, gtr, sa, win, lego",2021-09-30T12:15:44.153Z,2021-09-30T12:15:44.153Z,1
11097,"man, legs, amputated, covid19, complications, unvaxxed",2021-09-30T11:26:03.943Z,2021-09-30T11:26:03.943Z,1
11114,"trade surplus, august, rebounds, unrest",2021-09-30T14:04:03.557Z,2021-09-30T14:04:03.557Z,1
1551,"fix, android, app, crashing",2021-03-24T12:54:16.237Z,2021-03-24T12:54:16.237Z,1
4380,"richards bay minerals, rio tinto, general, manager, shot, dead, kzn, shooting",2021-05-24T11:24:00.223Z,2021-05-26T12:16:57.500Z,2
1972,"snapped, pics, prove, celebs, normal, things, like, us",2021-04-01T08:42:02.430Z,2021-04-01T08:42:02.430Z,1
9405,"anc, russia, love, company, owned, putin, billionaire, oligarch",2021-09-10T06:59:51.097Z,2021-09-11T04:18:15.447Z,3
9060,"test, india, win, t20 world cup, spectacular, batting, collapse, sees",2021-09-06T16:47:10.320Z,2021-09-12T11:02:22.757Z,11
8966,"taliban, afghan, us, kabul, aid, government, watch, afghanistan",2021-09-06T07:00:37.563Z,2021-09-12T14:42:29.287Z,23
608,"covid19, vaccine, vaccines, jj, astrazeneca, pfizer, study, us",2021-03-06T18:16:55.520Z,2021-08-27T08:04:03.960Z,241
9483,"currie cup final, ft, bulls, sharks",2021-09-11T17:18:51.507Z,2021-09-11T17:18:51.507Z,1
9231,"gold, ntando mahlangu, paralympic, boat, caster, barred, burundian, niyonsaba",2021-09-08T07:56:06.080Z,2021-09-11T04:17:29.080Z,5
7955,"streaming service, subscribing, cost, counting, etv, viu, head, court",2021-08-17T13:00:00.793Z,2021-08-25T14:54:02.307Z,5
9480,"striking, photos, show, veiled, afghan, women, attending, protaliban",2021-09-11T14:39:40.090Z,2021-09-11T14:39:40.090Z,1
9074,"daily lotto, powerball, plus, lotto, players, lucky, results, bag",2021-09-06T19:34:03.813Z,2021-09-21T19:37:33.807Z,19
9461,"neighbours, war, tira, household, throats, fellow, resident",2021-09-10T19:08:06.620Z,2021-09-10T19:08:06.620Z,1
9361,"correctional services, mnikelwa nxele, watch, armed, guards, block, kzn, head",2021-09-09T14:44:03.057Z,2021-09-09T14:44:03.057Z,1
9328,"north west, kim kardashian, watch, calls, mom, kim, kardashian, guilty",2021-09-09T09:15:15.273Z,2021-09-09T09:15:15.273Z,1
8789,"south africa, national park, getting, new, national, park, country, highest",2021-09-02T15:28:01.367Z,2021-09-03T03:00:04.583Z,2
9286,"sa, priciest, houses, lost, value, straight, quarters, cheaper",2021-09-08T18:15:07.383Z,2021-09-08T18:15:07.383Z,1
7616,"prince andrew, sexual abuse, sued, alleged, sexual, abuse, felt, dirty",2021-08-10T05:46:35.903Z,2021-08-20T15:09:29.160Z,6
9372,"oman, warns, oil, dig, energy, agency",2021-09-09T16:02:38.250Z,2021-09-09T16:02:38.250Z,1
3400,"sa, tokyo, schoenmaker, olympic, tatjana schoenmaker, simbine, gold, team sa",2021-05-03T04:32:27.170Z,2021-08-28T22:14:22.787Z,139
9374,"cape, bar, council, chair, probed, misconduct, maxwele, case",2021-09-09T16:28:55.600Z,2021-09-09T16:28:55.600Z,1
8524,"watch, times, modern, family, got, real",2021-08-31T09:54:18.673Z,2021-08-31T09:54:18.673Z,1
7711,"naspers, invests, naked, cofounders, talk, investment",2021-08-11T15:13:48.673Z,2021-08-11T15:13:48.673Z,1
7914,"inside, jennifer lopez, j, lo, decision, delete, traces, arod",2021-08-16T14:53:00.430Z,2021-08-24T13:57:10.837Z,4
8359,"babita deokaran, deokaran, murder, whistleblower, babita, whistleblowers, state, appear",2021-08-30T04:10:49.037Z,2021-09-04T08:35:26.847Z,18
8298,"zulu, throne, limbo, ramaphosa, delays, decision, kingship, status",2021-08-27T04:19:16.167Z,2021-08-27T04:35:29.537Z,2
13,"siu, court, corruption, ppe, fraud, officials, health, msunduzi",2021-03-01T04:19:59.257Z,2021-08-28T11:37:26.110Z,218
9342,"voice assistant, eu, investigates, google, forcing, android, phone, makers",2021-09-09T11:25:28.777Z,2021-09-09T11:25:28.777Z,1
9099,"holyfield, boxing, great, evander, set, return, ring, trump",2021-09-07T05:44:34.210Z,2021-09-12T04:33:55.887Z,3
153,"mkhwebane, anc, inquiry, public protector, vote, mps, eff, panel",2021-03-01T18:42:13.320Z,2021-03-31T14:51:29.363Z,49
9418,"sarah jessica parker, shares, rare, photos, kids, matthew, broderick",2021-09-10T09:09:27.117Z,2021-09-10T09:09:27.117Z,1
8526,"pics, black, mamba, rescued, thatched, roof, kzn, game",2021-08-31T09:57:22.060Z,2021-09-04T04:08:54.170Z,2
8550,"ben kruger, final, appearance, binnelanders, air, tonight",2021-08-31T12:45:38.717Z,2021-08-31T12:45:38.717Z,1
8835,"actually, owes, us, money, dj, sbu, addresses, zahara",2021-09-03T11:58:58.773Z,2021-09-03T11:58:58.773Z,1
8907,"iphone, finally, lose, dreaded, notch, new, features, expect",2021-09-05T14:14:22.923Z,2021-09-05T14:14:22.923Z,1
9398,"dj zinhle, gives, birth, baby, girl",2021-09-10T04:32:05.860Z,2021-09-10T04:32:05.860Z,1
8726,"land rover, suvs, sa, sprinkles, exclusivity, new, defender, v8",2021-09-02T06:01:50.880Z,2021-09-02T06:01:50.880Z,1
8404,"afghanistan, us, taliban, afghan, kabul, biden, spokesman, country",2021-08-30T08:39:11.717Z,2021-09-05T14:34:45.367Z,33
9331,"video calls, opinion, poor, substitute, graham, sayer, makes, case",2021-09-09T09:34:25.380Z,2021-09-09T09:34:25.380Z,1
8469,"love, kerry, felt, uncomfortable, happy, trying, wedding, gowns",2021-08-30T17:08:55.380Z,2021-09-02T13:07:07.013Z,4
8552,"amazing, details, spiderman, way, home, trailer",2021-08-31T12:52:05.480Z,2021-08-31T12:52:05.480Z,1
5172,"dstv, prefer, flexible, package, multichoice, testing, waters, unbundling",2021-06-11T09:10:43.223Z,2021-07-13T13:02:28.170Z,4
598,"court, unisa, city press, anc, new, corruption, ramaphosa, pay",2021-03-06T13:18:43.460Z,2021-08-28T22:14:46.227Z,149
